image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[ 46 119 109]
  [ 51 124 114]
  [ 61 136 128]
  ...
  [ 47 133 115]
  [ 45 131 113]
  [ 29 115  97]]

 [[ 55 128 118]
  [ 55 128 118]
  [ 29 102  94]
  ...
  [ 58 144 126]
  [ 65 151 133]
  [ 29 115  97]]

 [[100 170 163]
  [ 16  89  81]
  [ 62 135 127]
  ...
  [ 31 117  99]
  [ 51 137 119]
  [ 56 142 124]]

 ...

 [[ 36  89 110]
  [ 75 126 146]
  [ 11  61  81]
  ...
  [ 28  93  72]
  [ 22  82  64]
  [ 42 100  82]]

 [[ 70 124 147]
  [ 33  86 107]
  [119 166 188]
  ...
  [ 43 111  88]
  [ 25  86  66]
  [  4  63  43]]

 [[ 38  94 119]
  [ 60 114 137]
  [137 185 209]
  ...
  [ 61 129 106]
  [ 30  91  71]
  [  0  53  35]]]",407,550,"[[26.42777442932129, 67.6038818359375, 407.1023864746094, 360.4107971191406]]","[[0.04805049896240234, 0.1661029037738022, 0.7401861572265624, 0.8855302140519425]]","[['28', '56', '539', '349']]",<class 'list'>,"[[0.05090909090909091, 0.1375921375921376, 0.98, 0.8574938574938575]]",[[0.8478111552660134]],[0.8478111552660134],1,0.8478111552660134
"[[[ 41  86  69]
  [ 31  74  59]
  [ 32  66  55]
  ...
  [ 41  56  52]
  [ 36  51  47]
  [ 28  45  41]]

 [[ 40  81  66]
  [ 38  76  64]
  [ 40  75  65]
  ...
  [ 36  50  46]
  [ 30  45  41]
  [ 23  40  36]]

 [[ 21  55  45]
  [ 25  58  51]
  [ 39  73  67]
  ...
  [ 29  43  39]
  [ 24  39  35]
  [ 20  35  31]]

 ...

 [[ 82 209 207]
  [ 76 203 201]
  [ 62 191 188]
  ...
  [ 27 131 130]
  [ 13  96  97]
  [ 43 119 118]]

 [[ 90 213 211]
  [ 84 207 205]
  [ 85 210 208]
  ...
  [ 65 166 168]
  [ 26 105 108]
  [ 35 104 107]]

 [[104 222 223]
  [ 83 201 202]
  [103 223 223]
  ...
  [ 79 179 181]
  [ 43 117 121]
  [ 54 116 122]]]",351,624,"[[515.8204345703125, 9.096855163574219, 571.411376953125, 132.8402557373047], [499.4349060058594, 17.639501571655273, 531.2369995117188, 100.25801086425781], [375.3583679199219, 28.126850128173828, 433.1204528808594, 138.14646911621094], [49.32860565185547, 102.82058715820312, 326.29541015625, 324.49169921875], [421.7259216308594, 24.263774871826172, 464.6886901855469, 104.32457733154297], [500.9302673339844, 18.3516788482666, 531.6875, 76.70272064208984], [362.0193176269531, 34.06010437011719, 437.3714294433594, 129.1498565673828]]","[[0.8266353118113983, 0.02591696627798923, 0.9157233605018029, 0.37846226705784813], [0.800376451932467, 0.050254990232636104, 0.8513413453713442, 0.2856353585876291], [0.6015358460255158, 0.08013347614864338, 0.694103289873172, 0.3935796840917691], [0.07905225264720428, 0.29293614574986643, 0.5229093111478366, 0.9244777755519943], [0.6758428231263772, 0.06912756373739651, 0.7446934137588892, 0.297221018038584], [0.8027728643172827, 0.05228398532269687, 0.8520633012820513, 0.2185262696355836], [0.580159162863707, 0.09703733438779825, 0.7009157523130759, 0.3679483093087829]]","[['21', '98', '340', '331']]",<class 'list'>,"[[0.03365384615384615, 0.2792022792022792, 0.5448717948717948, 0.9430199430199431]]","[[0.24688945412099048, 0.2445887104882398, 0.3627205958700919, 0.9368919904871675, 0.3006736964381777, 0.229220859029377, 0.3636305051094488]]",[0.9368919904871675],1,0.9368919904871675
"[[[ 81  87  94]
  [ 78  84  91]
  [ 72  78  85]
  ...
  [156 131 115]
  [158 133 117]
  [156 131 115]]

 [[ 72  78  85]
  [ 67  73  80]
  [ 56  62  69]
  ...
  [151 128 113]
  [143 120 105]
  [137 114  99]]

 [[ 54  60  67]
  [ 53  59  66]
  [ 47  53  60]
  ...
  [152 133 125]
  [141 122 114]
  [133 114 106]]

 ...

 [[ 66  85  88]
  [ 67  86  89]
  [ 66  85  88]
  ...
  [ 62  83  81]
  [ 61  82  80]
  [ 61  82  80]]

 [[ 68  87  90]
  [ 68  87  90]
  [ 67  86  89]
  ...
  [ 73  94  92]
  [ 70  91  89]
  [ 69  90  88]]

 [[ 67  86  89]
  [ 68  87  90]
  [ 69  88  91]
  ...
  [ 77  98  96]
  [ 72  93  91]
  [ 69  90  88]]]",750,1000,"[[640.1499633789062, 452.0382080078125, 880.853759765625, 636.8333740234375], [236.12261962890625, 289.8958740234375, 582.0548095703125, 509.1920471191406], [0.0, 356.7878723144531, 132.2860107421875, 498.3519592285156]]","[[0.6401499633789063, 0.6027176106770833, 0.880853759765625, 0.8491111653645833], [0.23612261962890624, 0.38652783203125, 0.5820548095703125, 0.6789227294921875], [0.0, 0.4757171630859375, 0.1322860107421875, 0.6644692789713542]]","[['236', '297', '580', '533'], ['624', '444', '966', '651'], ['1', '346', '146', '503']]",<class 'list'>,"[[0.236, 0.396, 0.58, 0.7106666666666667], [0.624, 0.592, 0.966, 0.868], [0.001, 0.4613333333333333, 0.146, 0.6706666666666666]]","[[0.4583190153216967, 0.9673420205117379, 0.5203829100467608], [0.9030672971449986, 0.43199163968412435, 0.2168964496344713], [0.2259521058893565, 0.5436977576578181, 0.9703748408516606]]","[0.9673420205117379, 0.9030672971449986, 0.9703748408516606]",3,0.9469280528361322
"[[[ 92  93 103]
  [ 90  91 101]
  [ 86  88  96]
  ...
  [ 10  14  19]
  [ 11  15  20]
  [ 11  15  20]]

 [[ 92  93 103]
  [ 90  91 101]
  [ 86  88  96]
  ...
  [ 10  14  19]
  [ 11  15  20]
  [ 11  15  20]]

 [[ 93  95 103]
  [ 90  92 100]
  [ 87  89  97]
  ...
  [ 10  14  19]
  [ 10  14  19]
  [ 11  15  20]]

 ...

 [[ 32  34  28]
  [ 26  28  22]
  [ 22  24  18]
  ...
  [ 95 171 183]
  [ 98 174 186]
  [ 91 168 177]]

 [[ 25  27  21]
  [ 23  25  19]
  [ 24  26  20]
  ...
  [ 86 162 174]
  [ 94 170 182]
  [ 90 167 176]]

 [[ 19  21  15]
  [ 20  22  16]
  [ 24  26  20]
  ...
  [ 80 156 168]
  [ 88 164 176]
  [ 84 161 170]]]",742,964,"[[430.4679260253906, 204.5069580078125, 951.276123046875, 702.3051147460938], [23.108396530151367, 39.105384826660156, 507.0053405761719, 682.853515625]]","[[0.4465434917275836, 0.27561584637171493, 0.9868009575175052, 0.946502850062121], [0.023971365695177767, 0.05270267496854469, 0.525939149975282, 0.920287756907008]]","[['30', '33', '503', '638']]",<class 'list'>,"[[0.03112033195020747, 0.0444743935309973, 0.5217842323651453, 0.8598382749326146]]","[[0.4763116392977025, 0.9561688039861258]]",[0.9561688039861258],1,0.9561688039861258
"[[[ 75 110 144]
  [ 66 104 138]
  [ 55 100 133]
  ...
  [ 95 128 161]
  [ 84 125 157]
  [ 85 126 158]]

 [[ 93 136 169]
  [ 81 124 157]
  [ 65 110 143]
  ...
  [ 84 117 150]
  [ 95 131 161]
  [ 97 133 163]]

 [[ 83 134 166]
  [ 87 136 168]
  [ 84 131 163]
  ...
  [ 94 125 156]
  [112 142 171]
  [113 143 172]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",329,450,"[[100.9638900756836, 39.743412017822266, 440.9705505371094, 260.4678649902344], [174.98883056640625, 8.006705284118652, 277.21575927734375, 80.45978546142578]]","[[0.22436420016818576, 0.12080064443107072, 0.979934556749132, 0.7916956382681896], [0.3888640679253472, 0.024336490225284658, 0.6160350206163194, 0.24455861842378657]]","[['97', '38', '444', '280']]",<class 'list'>,"[[0.21555555555555556, 0.11550151975683891, 0.9866666666666667, 0.851063829787234]]","[[0.9542922106470177, 0.434920069518566]]",[0.9542922106470177],1,0.9542922106470177
"[[[251 252 250]
  [251 252 250]
  [251 252 250]
  ...
  [ 26  70  57]
  [ 27  67  55]
  [ 24  64  52]]

 [[251 252 250]
  [251 252 250]
  [251 252 250]
  ...
  [ 24  67  54]
  [ 24  64  52]
  [ 23  63  51]]

 [[251 252 250]
  [251 252 250]
  [251 252 250]
  ...
  [ 22  65  52]
  [ 23  63  51]
  [ 25  63  51]]

 ...

 [[ 63 137 113]
  [ 60 134 110]
  [ 47 119  99]
  ...
  [ 32 125 104]
  [ 29 121 102]
  [ 23 113  94]]

 [[ 42 112  89]
  [ 25  95  72]
  [  8  77  57]
  ...
  [ 29 122 101]
  [ 29 122 101]
  [ 22 115  94]]

 [[ 12  80  57]
  [  5  73  50]
  [  1  67  48]
  ...
  [ 24 117  96]
  [ 31 122 101]
  [ 26 117  96]]]",683,1024,"[[791.3038940429688, 116.85551452636719, 911.7693481445312, 419.6228942871094], [948.9534301757812, 125.32026672363281, 1024.0, 420.86529541015625], [425.56854248046875, 231.31307983398438, 850.4939575195312, 673.7550048828125], [692.0863037109375, 267.0558166503906, 769.0240478515625, 340.510986328125]]","[[0.7727577090263367, 0.17109152932118182, 0.8903997540473938, 0.614381982850819], [0.9267123341560364, 0.18348501716490895, 1.0, 0.6162010181700677], [0.41559427976608276, 0.33867215202633144, 0.8305605053901672, 0.9864641359924048], [0.6758655309677124, 0.3910041239390785, 0.7510000467300415, 0.498551956556552]]","[['421', '227', '1004', '683']]",<class 'list'>,"[[0.4111328125, 0.3323572474377745, 0.98046875, 1.0]]","[[0.5122188779733714, 0.4828276198712924, 0.8909011487569662, 0.454994718589336]]",[0.8909011487569662],1,0.8909011487569662
"[[[ 51  53  53]
  [  0   4   3]
  [ 13  33  28]
  ...
  [ 30  78  66]
  [ 67 114 106]
  [ 62 106 100]]

 [[154 175 177]
  [ 66  81  84]
  [  0   0   3]
  ...
  [ 13  59  46]
  [ 32  77  68]
  [ 53  95  88]]

 [[106 133 137]
  [167 187 192]
  [ 71  76  85]
  ...
  [ 29  74  58]
  [ 25  69  56]
  [ 46  88  77]]

 ...

 [[155 199 192]
  [134 180 174]
  [121 170 168]
  ...
  [111 148 152]
  [109 149 154]
  [127 169 174]]

 [[158 197 189]
  [124 164 159]
  [114 158 157]
  ...
  [159 184 186]
  [173 201 202]
  [169 199 200]]

 [[127 162 152]
  [124 160 154]
  [120 160 159]
  ...
  [187 200 202]
  [178 193 195]
  [ 98 116 117]]]",600,800,"[[162.0975341796875, 75.53815460205078, 595.131591796875, 531.9137573242188]]","[[0.20262191772460938, 0.12589692433675131, 0.7439144897460938, 0.8865229288736979]]","[['131', '72', '598', '522']]",<class 'list'>,"[[0.16375, 0.12, 0.7475, 0.87]]",[[0.9610815455753086]],[0.9610815455753086],1,0.9610815455753086
"[[[ 64  97  93]
  [ 94 125 116]
  [138 165 149]
  ...
  [ 83 121 126]
  [ 74 106 105]
  [ 74 104  99]]

 [[ 84 115 112]
  [ 52  83  76]
  [107 136 121]
  ...
  [ 94 132 136]
  [ 70 103  99]
  [ 68  99  92]]

 [[100 129 126]
  [ 85 117 112]
  [ 25  58  51]
  ...
  [ 85 128 125]
  [ 36  73  65]
  [ 56  90  79]]

 ...

 [[ 83 117 100]
  [ 84 118 101]
  [ 37  69  52]
  ...
  [  1   3   3]
  [  4   6   6]
  [  6  11  10]]

 [[211 252 221]
  [208 251 218]
  [140 187 148]
  ...
  [  1   6   5]
  [  3   8   7]
  [  2   7   5]]

 [[147 181 150]
  [ 97 142  99]
  [157 220 158]
  ...
  [  4   9   8]
  [  5  10   8]
  [  5  12   7]]]",333,400,"[[0.0, 2.867722511291504, 248.39874267578125, 316.02178955078125], [221.17808532714844, 58.68433380126953, 400.0, 314.1604309082031]]","[[0.0, 0.0086117793131877, 0.6209968566894531, 0.9490143830353791], [0.552945213317871, 0.17622923063444304, 1.0, 0.9434247174420515]]","[['210', '55', '400', '308']]",<class 'list'>,"[[0.525, 0.16516516516516516, 1.0, 0.924924924924925]]","[[0.5059073058605772, 0.9649340954934691]]",[0.9649340954934691],1,0.9649340954934691
"[[[255 251 252]
  [255 254 255]
  [251 246 247]
  ...
  [247 247 247]
  [247 247 247]
  [247 247 247]]

 [[255 254 255]
  [255 252 253]
  [255 254 255]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[255 254 255]
  [248 242 243]
  [255 252 253]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[ 61  96  86]
  [ 46  81  71]
  [ 56  90  80]
  ...
  [ 52 121 111]
  [ 61 130 120]
  [ 94 163 153]]

 [[ 70 105  95]
  [ 45  80  70]
  [ 44  78  68]
  ...
  [ 68 141 131]
  [ 88 161 151]
  [107 180 170]]

 [[ 65 100  90]
  [ 43  78  68]
  [ 47  81  71]
  ...
  [ 52 128 116]
  [125 201 189]
  [108 184 172]]]",431,580,"[[79.74819946289062, 124.06964111328125, 379.8602600097656, 408.1368713378906], [354.3271484375, 74.25056457519531, 525.4183349609375, 396.2791748046875]]","[[0.1374968956256735, 0.28786459655053653, 0.654931482775458, 0.9469532977677276], [0.6109088766163793, 0.17227509182179887, 0.9058936809671336, 0.9194412408461426]]","[['316', '72', '535', '407']]",<class 'list'>,"[[0.5448275862068965, 0.16705336426914152, 0.9224137931034483, 0.9443155452436195]]","[[0.5880392288056752, 0.9241204775279875]]",[0.9241204775279875],1,0.9241204775279875
"[[[ 28  19  75]
  [ 30  11 108]
  [ 23   0 126]
  ...
  [ 99  92 107]
  [ 54  66  84]
  [ 34  61  81]]

 [[ 32  16  70]
  [ 46  27  96]
  [ 45  17 116]
  ...
  [101  96 111]
  [ 78  85 100]
  [ 27  46  61]]

 [[ 25   0  92]
  [ 38  17  85]
  [ 45  26  81]
  ...
  [ 56  56  72]
  [ 84  86  97]
  [ 75  80  89]]

 ...

 [[ 44  89 127]
  [100 156 185]
  [ 33 102 122]
  ...
  [123 157 200]
  [173 203 244]
  [167 195 230]]

 [[140 184 225]
  [187 242 255]
  [104 175 195]
  ...
  [124 157 202]
  [160 188 229]
  [192 217 251]]

 [[156 202 233]
  [ 73 150 166]
  [ 35 125 132]
  ...
  [ 62 121 171]
  [ 35  85 131]
  [135 177 222]]]",665,1000,"[[125.03805541992188, 110.29291534423828, 805.0352172851562, 532.2672729492188], [0.20170211791992188, 1.8610596656799316, 31.427473068237305, 176.50869750976562], [0.12875795364379883, 0.0, 55.58380126953125, 168.52777099609375]]","[[0.12503805541992188, 0.16585400803644854, 0.8050352172851563, 0.8004019142093515], [0.00020170211791992188, 0.0027985859634284686, 0.0314274730682373, 0.26542661279664004], [0.00012875795364379882, 0.0, 0.05558380126953125, 0.2534252195429981]]","[['149', '105', '818', '544']]",<class 'list'>,"[[0.149, 0.15789473684210525, 0.818, 0.8180451127819549]]","[[0.9633129642439936, 0.3157187543538055, 0.3203286746062344]]",[0.9633129642439936],1,0.9633129642439936
"[[[104 195 216]
  [104 195 216]
  [103 194 215]
  ...
  [113 191 204]
  [115 190 204]
  [115 190 204]]

 [[104 195 216]
  [103 194 215]
  [102 193 214]
  ...
  [115 193 206]
  [118 193 207]
  [119 194 208]]

 [[102 193 214]
  [101 192 213]
  [ 99 190 211]
  ...
  [119 194 208]
  [121 196 210]
  [122 197 211]]

 ...

 [[ 83 184 159]
  [ 83 184 159]
  [ 79 180 155]
  ...
  [112 199 219]
  [105 192 212]
  [ 94 182 199]]

 [[101 203 178]
  [101 203 178]
  [ 92 193 171]
  ...
  [ 95 181 203]
  [103 189 211]
  [105 192 212]]

 [[ 88 192 167]
  [ 93 197 172]
  [ 92 193 171]
  ...
  [ 77 163 187]
  [ 97 183 205]
  [108 194 216]]]",428,750,"[[227.8197479248047, 36.591678619384766, 497.9136047363281, 403.8747863769531], [225.69615173339844, 30.405431747436523, 713.88427734375, 405.24029541015625]]","[[0.3037596638997396, 0.0854945762135158, 0.6638848063151042, 0.9436326784508251], [0.30092820231119793, 0.07104072838186104, 0.951845703125, 0.9468231201171875]]","[['207', '33', '701', '398']]",<class 'list'>,"[[0.276, 0.07710280373831775, 0.9346666666666666, 0.9299065420560748]]","[[0.8113681458707871, 0.9631071618321605]]",[0.9631071618321605],1,0.9631071618321605
"[[[ 13 123  97]
  [  2 117  90]
  [  0 120  92]
  ...
  [ 49 136 122]
  [ 42 130 116]
  [ 50 140 127]]

 [[  7 128 100]
  [  0 124  95]
  [  0 124  95]
  ...
  [ 31 118 104]
  [ 32 120 106]
  [ 23 113 100]]

 [[  0 124  93]
  [  0 127  96]
  [  0 131 100]
  ...
  [ 26 117 102]
  [ 46 137 122]
  [ 30 120 107]]

 ...

 [[ 49  51  51]
  [ 65  67  67]
  [108 110 110]
  ...
  [ 65  59  60]
  [ 78  72  73]
  [ 85  79  80]]

 [[ 51  53  53]
  [ 62  64  64]
  [115 117 117]
  ...
  [ 78  72  73]
  [ 55  49  50]
  [ 31  25  26]]

 [[ 32  34  34]
  [ 75  77  77]
  [125 127 127]
  ...
  [ 92  86  87]
  [ 71  65  66]
  [ 38  32  33]]]",600,800,"[[353.6348571777344, 102.67133331298828, 582.0633544921875, 371.8601989746094]]","[[0.442043571472168, 0.17111888885498047, 0.7275791931152343, 0.6197669982910157]]","[['338', '103', '596', '387'], ['385', '273', '441', '343']]",<class 'list'>,"[[0.4225, 0.17166666666666666, 0.745, 0.645], [0.48125, 0.455, 0.55125, 0.5716666666666667]]","[[0.9550566786145862], [0.6415940249206206]]","[0.9550566786145862, 0.6415940249206206]",2,0.7983253517676034
"[[[ 29  80  36]
  [ 46  99  55]
  [ 40  93  49]
  ...
  [ 37 112  68]
  [ 41 114  68]
  [ 50 123  77]]

 [[ 35  86  42]
  [ 47 100  56]
  [ 46  99  55]
  ...
  [ 30 105  59]
  [ 38 112  64]
  [ 47 121  73]]

 [[ 33  84  40]
  [ 47 100  56]
  [ 36  89  45]
  ...
  [ 32 109  58]
  [ 38 113  62]
  [ 48 123  72]]

 ...

 [[ 45 121  67]
  [ 37 113  59]
  [ 49 124  70]
  ...
  [ 39 102  52]
  [ 59 121  69]
  [ 54 113  62]]

 [[ 42 123  66]
  [ 41 122  65]
  [ 33 111  57]
  ...
  [  8  74  23]
  [ 66 128  76]
  [ 69 128  77]]

 [[ 41 125  66]
  [ 31 115  56]
  [ 29 110  55]
  ...
  [ 56 122  71]
  [ 45 107  55]
  [ 50 109  58]]]",600,450,[],[],"[['122', '18', '343', '565']]",<class 'list'>,"[[0.27111111111111114, 0.03, 0.7622222222222222, 0.9416666666666667]]",[[]],[0],1,0.0
"[[[ 99  94  79]
  [ 83  78  63]
  [ 72  65  50]
  ...
  [109 113 108]
  [109 113 108]
  [112 116 111]]

 [[ 71  64  49]
  [ 89  82  67]
  [ 95  88  73]
  ...
  [111 115 110]
  [118 122 117]
  [126 130 125]]

 [[ 75  68  53]
  [ 72  63  49]
  [ 80  71  57]
  ...
  [127 131 126]
  [117 121 116]
  [106 110 105]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",413,640,"[[210.21495056152344, 80.86138916015625, 370.5433349609375, 369.912353515625]]","[[0.32846086025238036, 0.19579028852338076, 0.5789739608764648, 0.8956715581492131]]","[['179', '83', '391', '372']]",<class 'list'>,"[[0.2796875, 0.2009685230024213, 0.6109375, 0.9007263922518159]]",[[0.9338865670620495]],[0.9338865670620495],1,0.9338865670620495
"[[[ 55  81  68]
  [ 61  87  74]
  [ 65  91  78]
  ...
  [126 137 151]
  [109 122 138]
  [ 90 102 120]]

 [[ 62  88  75]
  [ 62  88  75]
  [ 59  85  72]
  ...
  [108 119 133]
  [102 115 131]
  [ 93 105 123]]

 [[ 68  93  83]
  [ 60  85  75]
  [ 50  75  65]
  ...
  [ 94 105 119]
  [102 115 131]
  [103 115 133]]

 ...

 [[147 185 187]
  [141 179 181]
  [122 160 162]
  ...
  [129 150 158]
  [123 144 152]
  [121 142 150]]

 [[138 176 178]
  [135 173 175]
  [118 156 158]
  ...
  [121 142 150]
  [120 141 149]
  [120 141 149]]

 [[131 169 171]
  [127 165 167]
  [111 149 151]
  ...
  [119 140 148]
  [118 139 147]
  [118 139 147]]]",503,670,"[[234.75245666503906, 2.3427295684814453, 647.3941650390625, 497.1700744628906], [363.9935302734375, 8.079983711242676, 651.6109619140625, 496.7991027832031], [189.02273559570312, 57.59049987792969, 334.3658447265625, 480.6890869140625]]","[[0.3503768009925956, 0.004657514052647009, 0.9662599478194963, 0.9884096907810946], [0.54327392578125, 0.01606358590704309, 0.9725536744986008, 0.987672172531219], [0.282123485963736, 0.11449403554260375, 0.49905349959188433, 0.9556443079802436]]","[['115', '52', '342', '467']]",<class 'list'>,"[[0.17164179104477612, 0.10337972166998012, 0.5104477611940299, 0.9284294234592445]]","[[0.5994789971793315, 0.5048700062283155, 0.8913494960278777]]",[0.8913494960278777],1,0.8913494960278777
"[[[ 63 234 212]
  [ 38 220 196]
  [ 16 201 175]
  ...
  [136 185 165]
  [147 194 172]
  [178 217 196]]

 [[ 83 231 215]
  [ 54 214 194]
  [ 20 194 170]
  ...
  [150 195 176]
  [158 198 180]
  [176 210 193]]

 [[106 228 218]
  [ 66 209 194]
  [ 21 188 167]
  ...
  [173 209 192]
  [174 208 191]
  [180 206 190]]

 ...

 [[216 225 228]
  [207 216 219]
  [198 210 212]
  ...
  [188 193 191]
  [188 193 191]
  [191 197 192]]

 [[213 222 225]
  [206 218 220]
  [203 215 217]
  ...
  [186 191 189]
  [185 190 188]
  [189 195 190]]

 [[200 212 214]
  [200 212 214]
  [201 214 216]
  ...
  [183 188 186]
  [181 186 184]
  [186 192 187]]]",900,776,"[[2.7189981937408447, 390.7400817871094, 397.5663146972656, 832.2474365234375], [187.9180908203125, 466.3260192871094, 521.6074829101562, 788.3814697265625], [190.05540466308594, 465.54718017578125, 522.4369506835938, 786.3162841796875]]","[[0.003503863651727893, 0.4341556464301215, 0.5123277251253423, 0.9247193739149305], [0.24216248817050579, 0.5181400214301215, 0.6721745913790673, 0.8759794108072917], [0.24491675858645096, 0.5172746446397569, 0.673243493148961, 0.8736847601996528]]","[['1', '442', '527', '789']]",<class 'list'>,"[[0.001288659793814433, 0.4911111111111111, 0.6791237113402062, 0.8766666666666667]]","[[0.8418904740418663, 0.8352469705469697, 0.8333844217396219]]",[0.8418904740418663],1,0.8418904740418663
"[[[192 223 244]
  [192 223 244]
  [192 223 244]
  ...
  [ 37  35  54]
  [ 37  35  54]
  [ 35  33  52]]

 [[192 223 244]
  [192 223 244]
  [192 223 244]
  ...
  [ 37  35  54]
  [ 37  35  54]
  [ 36  34  53]]

 [[191 224 244]
  [191 224 244]
  [191 224 244]
  ...
  [ 37  35  54]
  [ 37  35  54]
  [ 37  35  54]]

 ...

 [[ 44  63  68]
  [ 44  63  68]
  [ 44  63  68]
  ...
  [ 70  63  60]
  [ 70  63  60]
  [ 70  63  60]]

 [[ 44  63  68]
  [ 44  63  68]
  [ 44  63  68]
  ...
  [ 70  63  60]
  [ 70  63  60]
  [ 70  63  60]]

 [[ 44  63  68]
  [ 44  63  68]
  [ 44  63  68]
  ...
  [ 70  63  60]
  [ 70  63  60]
  [ 70  63  60]]]",409,729,"[[294.5757141113281, 204.11317443847656, 463.78515625, 314.8237609863281], [341.8135986328125, 86.83097076416016, 480.9608154296875, 174.43212890625], [200.7084197998047, 65.19055938720703, 327.0272216796875, 185.14401245117188], [293.646484375, 205.8764190673828, 464.0561828613281, 279.16851806640625], [201.1686248779297, 64.50746154785156, 326.6457824707031, 184.2095489501953], [342.3614807128906, 86.34194946289062, 478.9600524902344, 174.97030639648438]]","[[0.40408191236121827, 0.49905421623099405, 0.6361936299725651, 0.7697402469103377], [0.46888010786394035, 0.2123006620150615, 0.6597542049789952, 0.4264844227536675], [0.2753201917692794, 0.15939012075111744, 0.44859701190629286, 0.4526748470688799], [0.4028072487997256, 0.503365327793112, 0.6365654085889275, 0.682563613854294], [0.2759514744553219, 0.15771995488472265, 0.44807377567997686, 0.45039009523275136], [0.4696316607858582, 0.21110501091171302, 0.6570096741978524, 0.4278002601381036]]","[['290', '199', '463', '317']]",<class 'list'>,"[[0.39780521262002744, 0.48655256723716384, 0.635116598079561, 0.7750611246943765]]","[[0.9803238784288768, 0.5638674469699199, 0.48423848911457934, 0.910489886443878, 0.48269353573599916, 0.5649002486960819]]",[0.9803238784288768],1,0.9803238784288768
